SectorName,SectorName_labelled,MajorsubgroupOccupation_labelled,outsourcing_status,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc
1,Accommodation And Food Service Activities,"Science, Engineering And Technology Associate Professionals",Not outsourced,1,0.7396020180116426,966.8508287292817,966.8508287292817,1,0.7396020180116426,100
1,Accommodation And Food Service Activities,"Science, Research, Engineering And Technology Professionals",Not outsourced,2,2.2651593408053228,880.9139042357274,875.1395310020692,3,2.8842196470251382,78.53629813324616
1,Accommodation And Food Service Activities,"Science, Research, Engineering And Technology Professionals",Outsourced,1,0.6190603062198153,1396.562308164518,1396.562308164518,3,2.8842196470251382,21.46370186675383
1,Accommodation And Food Service Activities,Secretarial And Related Occupations,Not outsourced,9,9.152055821684622,415.3445194734329,418.5195884879955,9,9.152055821684622,100
1,Accommodation And Food Service Activities,Skilled Agricultural And Related Trades,Not outsourced,2,1.8206141041959811,604.8189073050951,604.8189073050952,2,1.8206141041959811,100
1,Accommodation And Food Service Activities,Skilled Construction And Building Trades,Not outsourced,2,1.3766316721400709,430.8502148557397,421.32976421425866,2,1.3766316721400709,100
1,Accommodation And Food Service Activities,"Textiles, Printing And Other Skilled Trades",Not outsourced,51,56.16333967634935,463.47763454061794,439.4133845280465,66,75.95381466794241,73.94406709114774
1,Accommodation And Food Service Activities,"Textiles, Printing And Other Skilled Trades",Outsourced,15,19.790474991593054,460.5254757519951,446.74621232013845,66,75.95381466794241,26.055932908852252
1,Accommodation And Food Service Activities,Transport And Mobile Machine Drivers And Operatives,Not outsourced,11,11.248059648013873,473.4929806350801,498.8154972579396,11,11.248059648013873,100
2,Activities Of Extraterritorial Organisations And Bodies,Administrative Occupations,Not outsourced,1,0.8549391738945257,751.9950890116636,751.9950890116637,1,0.8549391738945257,100
2,Activities Of Extraterritorial Organisations And Bodies,Business And Public Service Associate Professionals,Not outsourced,1,0.8151521032069263,504.9109883364027,504.9109883364027,1,0.8151521032069263,100
2,Activities Of Extraterritorial Organisations And Bodies,"Business, Media And Public Service Professionals",Not outsourced,1,0.4877974747728319,709.02394106814,709.02394106814,1,0.4877974747728319,100
2,Activities Of Extraterritorial Organisations And Bodies,Secretarial And Related Occupations,Not outsourced,1,1.490352347678572,762.7378759975445,762.7378759975445,1,1.490352347678572,100
3,Activities Of Households As Employers; Undifferentiated Goods-And Services-Producing Activities Of Households For Own Us,Caring Personal Service Occupations,Not outsourced,3,3.53310140153107,621.7925107427869,610.5374313661642,3,3.53310140153107,100
3,Activities Of Households As Employers; Undifferentiated Goods-And Services-Producing Activities Of Households For Own Us,Elementary Administration And Service Occupations,Not outsourced,7,9.781794849374172,243.81899500131544,210.35799944498964,14,18.449787248111207,53.018469632356236
3,Activities Of Households As Employers; Undifferentiated Goods-And Services-Producing Activities Of Households For Own Us,Elementary Administration And Service Occupations,Outsourced,7,8.667992398737036,249.68045251249671,199.54726252794555,14,18.449787248111207,46.98153036764378
3,Activities Of Households As Employers; Undifferentiated Goods-And Services-Producing Activities Of Households For Own Us,"Leisure, Travel And Related Personal Service Occupations",Outsourced,2,4.008013894427104,257.5,199.13819835365405,2,4.008013894427104,100
3,Activities Of Households As Employers; Undifferentiated Goods-And Services-Producing Activities Of Households For Own Us,Sales Occupations,Not outsourced,1,2.1838565226459763,257.82688766114177,257.82688766114177,2,3.18491876925026,68.56867257434209
3,Activities Of Households As Employers; Undifferentiated Goods-And Services-Producing Activities Of Households For Own Us,Sales Occupations,Outsourced,1,1.0010622466042838,303.0755064456722,303.0755064456722,2,3.18491876925026,31.431327425657923
3,Activities Of Households As Employers; Undifferentiated Goods-And Services-Producing Activities Of Households For Own Us,"Science, Engineering And Technology Associate Professionals",Not outsourced,1,1.0749702414730204,257.82688766114177,257.82688766114177,1,1.0749702414730204,100
3,Activities Of Households As Employers; Undifferentiated Goods-And Services-Producing Activities Of Households For Own Us,Skilled Agricultural And Related Trades,Not outsourced,2,1.3111745114998135,564.2756292203806,592.5434951822764,2,1.3111745114998135,100
3,Activities Of Households As Employers; Undifferentiated Goods-And Services-Producing Activities Of Households For Own Us,Skilled Construction And Building Trades,Not outsourced,1,2.4185358421328944,424.2541436464088,424.25414364640886,1,2.4185358421328944,100
3,Activities Of Households As Employers; Undifferentiated Goods-And Services-Producing Activities Of Households For Own Us,"Textiles, Printing And Other Skilled Trades",Not outsourced,1,0.597178401904573,206.26151012891344,206.26151012891344,1,0.597178401904573,100
4,Administrative And Support Service Activities,Administrative Occupations,Not outsourced,34,36.21815583302923,507.4925946990214,480.8311018095316,44,44.32400800017842,81.71227618423731
