SectorName,SectorName_labelled,UnitOccupation_labelled,outsourcing_status,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Production Managers And Directors,Not outsourced,1,0.8130768576033626,25.245549416820133,25.245549416820136,1,0.8130768576033626,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Protective Service Occupations,Outsourced,1,0.8087309930258724,12.891344383057088,12.89134438305709,1,0.8087309930258724,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Regulatory Associate Professionals,Not outsourced,3,2.4013562141288056,18.597047438783164,18.615630143096837,3,2.4013562141288056,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Road Transport Drivers,Not outsourced,4,7.658351714859541,14.956783168018266,14.824441239709767,5,9.50344495232686,80.58500631378352
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Road Transport Drivers,Outsourced,1,1.8450932374673183,18.262737875997544,18.262737875997544,5,9.50344495232686,19.414993686216476
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Sales Assistants And Retail Cashiers,Not outsourced,1,0.5659761026940925,10.42,10.42,2,2.2359785781333716,25.31223278384795
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Sales Assistants And Retail Cashiers,Outsourced,1,1.670002475439279,22.91794556987927,22.91794556987927,2,2.2359785781333716,74.68776721615204
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Sales Related Occupations,Not outsourced,1,0.8644568102230458,14.248328002326257,14.248328002326257,1,0.8644568102230458,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities","Sales, Marketing And Related Associate Professionals",Not outsourced,2,1.7124541258220036,24.421935747902598,22.25341360929565,2,1.7124541258220036,100
22,"Water Supply; Sewerage, Waste Management And Remediation Activities","Science, Engineering And Production Technicians",Not outsourced,1,0.8151521032069263,8.307755269081236,8.307755269081236,2,1.5736067711982806,51.8015121774164
22,"Water Supply; Sewerage, Waste Management And Remediation Activities","Science, Engineering And Production Technicians",Outsourced,1,0.7584546679913542,26.64211172498465,26.64211172498465,2,1.5736067711982806,48.198487822583594
22,"Water Supply; Sewerage, Waste Management And Remediation Activities",Teaching Professionals,Not outsourced,1,0.9103070520979906,23.829454768681288,23.82945476868129,1,0.9103070520979906,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Administrative Occupations: Finance,Not outsourced,24,22.507596484887323,13.518095953861772,13.283246429401125,27,24.55715620142602,91.65392075642829
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Administrative Occupations: Finance,Outsourced,3,2.0495597165387,12.046255961656513,11.650270937180085,27,24.55715620142602,8.346079243571708
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Administrative Occupations: Office Managers And Supervisors,Not outsourced,11,8.615605926422573,13.072241569299221,13.649345129608774,15,11.50749431702917,74.86952145327514
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Administrative Occupations: Office Managers And Supervisors,Outsourced,4,2.8918883906065966,13.15032426333591,13.198447821931683,15,11.50749431702917,25.13047854672485
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Administrative Occupations: Records,Not outsourced,10,8.96985523284413,11.778940152519402,11.686369696269455,11,11.254992601339461,79.69667818152651
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Administrative Occupations: Records,Outsourced,1,2.2851373684953313,25.56810159607121,25.56810159607121,11,11.254992601339461,20.303321818473485
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Agricultural And Related Trades,Not outsourced,1,2.9093717356473894,10,10,1,2.9093717356473894,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,"Architects, Chartered Architectural Technologists, Planning Officers, Surveyors And Construction Professionals",Not outsourced,1,0.5006556533915657,21.199099652138326,21.199099652138326,1,0.5006556533915657,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Assemblers And Routine Operatives,Not outsourced,6,10.05917127369615,12.323546938376225,12.735417106676392,7,10.677259844881025,94.2111685941482
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Assemblers And Routine Operatives,Outsourced,1,0.6180885711848763,10.47,10.47,7,10.677259844881025,5.788831405851803
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Business And Financial Project Management Professionals,Not outsourced,4,4.168453987396032,27.778603801013546,29.032905618988615,4,4.168453987396032,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Business Associate Professionals,Not outsourced,6,7.159580886375736,20.01228429165814,18.973421035981364,7,9.343437409021712,76.62684056151201
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Business Associate Professionals,Outsourced,1,2.1838565226459763,20.324191594909827,20.324191594909827,7,9.343437409021712,23.373159438487992
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,"Business, Research And Administrative Professionals",Not outsourced,3,2.363221870144013,24.62894754791624,24.198686856713778,6,5.462483855376735,43.26277079643702
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,"Business, Research And Administrative Professionals",Outsourced,3,3.0992619852327223,19.37361025850897,16.09821001651062,6,5.462483855376735,56.73722920356299
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Caring Personal Services,Not outsourced,1,0.6118950290889793,12.375690607734807,12.375690607734807,1,0.6118950290889793,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Cleaning And Housekeeping Managers And Supervisors,Outsourced,1,1.408887558345226,11.85,11.850000000000001,1,1.408887558345226,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Construction And Building Trades,Not outsourced,1,1.4556646739761308,10.42,10.42,1,1.4556646739761308,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Construction Operatives,Not outsourced,1,0.6190603062198153,12.535721089731377,12.535721089731377,1,0.6190603062198153,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Customer Service Occupations,Not outsourced,24,26.581483826568714,12.095806704973237,12.380126586259683,28,30.07658758579316,88.37932079477201
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Customer Service Occupations,Outsourced,4,3.495103759224445,26.627186924493554,30.585946623124688,28,30.07658758579316,11.620679205227976
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Customer Service Supervisors,Not outsourced,3,2.352438574996344,20.647435372757656,20.408823479143855,3,2.352438574996344,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Design Occupations,Not outsourced,3,3.0884306180009906,13.956414978514426,15.831163289766938,3,3.0884306180009906,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,"Directors In Logistics, Warehousing And Transport",Not outsourced,2,1.4645621513717257,14.804973991147296,14.737717701640417,2,1.4645621513717257,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Electrical And Electronic Trades,Not outsourced,4,3.287453769721988,16.499563668315698,16.71570558371564,4,3.287453769721988,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Elementary Administration Occupations,Not outsourced,1,0.7567939989679572,9.375523187677883,9.375523187677883,1,0.7567939989679572,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Elementary Cleaning Occupations,Not outsourced,7,8.337257289015508,11.711012979460202,11.128534469442995,10,13.985143390654617,59.61510051149541
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Elementary Cleaning Occupations,Outsourced,3,5.64788610163911,13.087883305562864,12.126430377441913,10,13.985143390654617,40.384899488504594
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Elementary Process Plant Occupations,Not outsourced,4,4.334599226558644,11.873279336579333,12.384758290038265,6,6.029020282763801,71.89558208902879
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Elementary Process Plant Occupations,Outsourced,2,1.6944210562051567,16.82049723756906,18.815217735457168,6,6.029020282763801,28.104417910971208
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Elementary Sales Occupations,Not outsourced,9,8.771372570798253,10.41403989608914,10.484283136766916,9,8.771372570798253,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Elementary Security Occupations,Not outsourced,1,1.1206485357594411,7.6259463883773275,7.625946388377328,4,2.9931388455390473,37.440579725516166
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Elementary Security Occupations,Outsourced,3,1.8724903097796062,12.600657205792077,12.48824291234529,4,2.9931388455390473,62.559420274483834
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Elementary Storage Occupations,Not outsourced,53,56.05664954128336,12.624603679237445,12.775123671885552,67,74.56915764261242,75.17404153865603
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Elementary Storage Occupations,Outsourced,14,18.512508101329058,13.373123338048082,12.61004991557549,67,74.56915764261242,24.825958461343962
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Engineering Professionals,Not outsourced,5,3.6308078950931,16.691230120634273,16.692369170225383,8,5.896674873649698,61.573818684119544
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Engineering Professionals,Outsourced,3,2.2658669785565984,23.347657049314506,23.643577790680027,8,5.896674873649698,38.42618131588046
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Finance Associate Professionals,Not outsourced,5,4.442895696852627,12.667391148054131,12.242011837122725,5,4.442895696852627,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Finance Professionals,Not outsourced,9,7.478752368738879,23.16280196759279,22.962543618868075,10,8.173369351912081,91.50146098547836
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Finance Professionals,Outsourced,1,0.6946169831732025,28.852056476365867,28.852056476365867,10,8.173369351912081,8.498539014521638
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Food Preparation And Hospitality Trades,Not outsourced,16,16.51616435000614,14.292268840044892,14.251339143858539,20,21.731481384969566,76.00109747432788
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Food Preparation And Hospitality Trades,Outsourced,4,5.215317034963426,13.338448016072325,14.82316852007643,20,21.731481384969566,23.99890252567211
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Functional Managers And Directors,Not outsourced,50,49.63376385493095,20.879618807483027,20.374125632340434,62,60.311789304433276,82.29529322102631
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Functional Managers And Directors,Outsourced,12,10.678025449502332,16.312283377161105,15.938815477754437,62,60.311789304433276,17.704706778973698
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Hairdressers And Related Services,Not outsourced,2,1.633879648711024,6.84375,6.861549716572481,2,1.633879648711024,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Health Associate Professionals,Not outsourced,2,3.3954359362170665,12.661141804788212,10.675056735972175,2,3.3954359362170665,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,"Hr, Training And Other Vocational Associate Guidance Professionals",Not outsourced,5,4.8044328399569505,18.906911586469597,19.146084046052835,5,4.8044328399569505,100
23,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,Information Technology Professionals,Not outsourced,18,14.824274931716605,20.829317270849398,20.488778739356437,22,19.661481844783946,75.39754657734194
